,conf,prediction,true
27340,0.6490651,2,1
27341,0.6490651,2,2
27342,0.6490651,2,2
27343,0.6490651,2,2
27344,0.6490651,2,1
27345,0.6490651,2,2
27346,0.6490651,2,2
27347,0.6490651,2,2
27348,0.6490651,2,2
27349,0.6490651,2,2
27350,0.6490651,2,2
27351,0.6490651,2,0
27352,0.6490651,2,2
27353,0.6490651,2,0
27354,0.6490651,2,2
27355,0.6490651,2,2
27356,0.6490651,2,2
27357,0.6490651,2,2
27358,0.6490651,2,1
27359,0.6490651,2,0
27360,0.6490651,2,2
27361,0.6490651,2,2
27362,0.6490651,2,1
27363,0.6490651,2,2
27364,0.6490651,2,2
27365,0.6490651,2,1
27366,0.6490651,2,2
27367,0.6490651,2,1
27368,0.6490651,2,1
27369,0.6490651,2,2
27370,0.6490651,2,1
27371,0.6490651,2,2
27372,0.6490651,2,0
27373,0.6490651,2,2
27374,0.6490651,2,0
27375,0.6490651,2,0
27376,0.6490651,2,2
27377,0.6490651,2,2
27378,0.6490651,2,1
27379,0.6490651,2,2
27380,0.6490651,2,2
27381,0.6490651,2,2
27382,0.6490651,2,2
27383,0.6490651,2,2
27384,0.6490651,2,2
27385,0.6490651,2,2
27386,0.6490651,2,1
27387,0.6490651,2,0
27388,0.6490651,2,0
27389,0.6490651,2,2
27390,0.6490651,2,2
27391,0.6490651,2,2
27392,0.6490651,2,2
27393,0.6490651,2,2
27394,0.6490651,2,2
27395,0.6490651,2,0
27396,0.6490651,2,0
27397,0.6490651,2,0
27398,0.6490651,2,2
27399,0.6490651,2,2
27400,0.6490651,2,1
27401,0.6490651,2,2
27402,0.6490651,2,1
27403,0.6490651,2,0
27404,0.6490651,2,0
27405,0.6490651,2,2
27406,0.6490651,2,2
27407,0.6490651,2,2
27408,0.6490651,2,2
27409,0.6490651,2,2
27410,0.6490651,2,0
27411,0.6490651,2,2
27412,0.6490651,2,0
27413,0.6490651,2,2
27414,0.6490651,2,0
27415,0.6490651,2,2
27416,0.6490651,2,2
27417,0.6490651,2,0
27418,0.6490651,2,2
27419,0.6490651,2,2
27420,0.6490651,2,1
27421,0.6490651,2,2
27422,0.6490651,2,0
27423,0.6490651,2,2
27424,0.6490651,2,2
27425,0.6490651,2,2
27426,0.6490651,2,2
27427,0.6490651,2,0
27428,0.6490651,2,1
27429,0.6490651,2,0
27430,0.6490651,2,2
27431,0.6490651,2,1
27432,0.6490651,2,2
27433,0.6490651,2,2
27434,0.6490651,2,0
27435,0.6490651,2,0
27436,0.6490651,2,1
27437,0.6490651,2,2
27438,0.6490651,2,2
27439,0.6490651,2,2
27440,0.6490651,2,2
27441,0.6490651,2,1
27442,0.6490651,2,1
27443,0.6490651,2,0
27444,0.6490651,2,2
27445,0.6490651,2,0
27446,0.6490651,2,2
27447,0.6490651,2,0
27448,0.6490651,2,2
27449,0.6490651,2,2
27450,0.6490651,2,1
27451,0.6490651,2,0
27452,0.6490651,2,2
27453,0.6490651,2,2
27454,0.6490651,2,2
27455,0.6490651,2,2
27456,0.6490651,2,2
27457,0.6490651,2,0
27458,0.6490651,2,2
27459,0.6490651,2,2
27460,0.6490651,2,2
27461,0.6490651,2,2
27462,0.6490651,2,2
27463,0.6490651,2,2
27464,0.6490651,2,2
27465,0.6490651,2,2
27466,0.6490651,2,2
27467,0.6490651,2,2
27468,0.6490651,2,2
27469,0.6490651,2,2
27470,0.6490651,2,2
27471,0.6490651,2,2
27472,0.6490651,2,2
27473,0.6490651,2,2
27474,0.6490651,2,1
27475,0.6490651,2,2
27476,0.6490651,2,2
27477,0.6490651,2,2
27478,0.6490651,2,1
27479,0.6490651,2,0
27480,0.6490651,2,1
27481,0.6490651,2,2
27482,0.6490651,2,2
27483,0.6490651,2,2
27484,0.6490651,2,2
27485,0.6490651,2,2
27486,0.6490651,2,2
27487,0.6490651,2,1
27488,0.6490651,2,1
27489,0.6490651,2,2
27490,0.6490651,2,2
27491,0.6490651,2,2
27492,0.6490651,2,2
27493,0.6490651,2,2
27494,0.6490651,2,1
27495,0.6490651,2,2
27496,0.6490651,2,1
27497,0.6490651,2,1
27498,0.6490651,2,2
27499,0.6490651,2,2
27500,0.6490651,2,2
27501,0.6490651,2,2
27502,0.6490651,2,0
27503,0.6490651,2,2
27504,0.6490651,2,2
27505,0.6490651,2,0
27506,0.6490651,2,2
27507,0.6490651,2,2
27508,0.6490651,2,2
27509,0.6490651,2,2
27510,0.6490651,2,2
27511,0.6490651,2,2
27512,0.6490651,2,2
27513,0.6490651,2,2
27514,0.6490651,2,2
27515,0.6490651,2,2
27516,0.6490651,2,1
27517,0.6490651,2,2
27518,0.6490651,2,2
27519,0.6490651,2,2
27520,0.6490651,2,2
27521,0.6490651,2,2
27522,0.6490651,2,2
27523,0.6490651,2,2
27524,0.6490651,2,0
27525,0.6490651,2,2
27526,0.6490651,2,0
27527,0.6490651,2,2
27528,0.6490651,2,2
27529,0.6490651,2,0
27530,0.6490651,2,2
27531,0.6490651,2,0
27532,0.6490651,2,0
27533,0.6490651,2,2
27534,0.6490651,2,1
27535,0.6490651,2,0
27536,0.6490651,2,2
27537,0.6490651,2,1
27538,0.6490651,2,1
27539,0.6490651,2,0
27540,0.6490651,2,0
27541,0.6490651,2,2
27542,0.6490651,2,0
27543,0.6490651,2,0
27544,0.6490651,2,2
27545,0.6490651,2,0
27546,0.6490651,2,2
27547,0.6490651,2,1
27548,0.6490651,2,2
27549,0.6490651,2,2
27550,0.6490651,2,0
27551,0.6490651,2,2
27552,0.6490651,2,0
27553,0.6490651,2,2
27554,0.6490651,2,0
27555,0.6490651,2,0
27556,0.6490651,2,2
27557,0.6490651,2,2
27558,0.6490651,2,0
27559,0.6490651,2,2
27560,0.6490651,2,2
27561,0.6490651,2,2
27562,0.6490651,2,0
27563,0.6490651,2,2
27564,0.6490651,2,2
27565,0.6490651,2,2
27566,0.6490651,2,1
27567,0.6490651,2,2
27568,0.6490651,2,2
27569,0.649065,2,1
27570,0.6490651,2,2
27571,0.6490651,2,2
27572,0.6490651,2,0
27573,0.6490651,2,2
27574,0.6490651,2,0
27575,0.6490651,2,2
27576,0.6490651,2,0
27577,0.6490651,2,0
27578,0.6490651,2,2
27579,0.6490651,2,2
27580,0.6490651,2,0
27581,0.6490651,2,2
27582,0.6490651,2,0
27583,0.6490651,2,1
27584,0.6490651,2,2
27585,0.6490651,2,2
27586,0.6490651,2,1
27587,0.6490651,2,2
27588,0.6490651,2,2
27589,0.6490651,2,2
27590,0.6490651,2,0
27591,0.6490651,2,2
27592,0.6490651,2,1
27593,0.6490651,2,2
27594,0.6490651,2,0
27595,0.6490651,2,1
27596,0.6490651,2,2
27597,0.6490651,2,0
27598,0.6490651,2,0
27599,0.6490651,2,2
27600,0.6490651,2,2
27601,0.6490651,2,2
27602,0.6490651,2,2
27603,0.6490651,2,2
27604,0.6490651,2,1
27605,0.6490651,2,0
27606,0.6490651,2,2
27607,0.6490651,2,0
27608,0.6490651,2,2
27609,0.6490651,2,2
27610,0.6490651,2,0
27611,0.6490651,2,2
27612,0.6490651,2,0
27613,0.6490651,2,2
27614,0.6490651,2,2
27615,0.6490651,2,2
27616,0.6490651,2,2
27617,0.6490651,2,1
27618,0.6490651,2,0
27619,0.6490651,2,2
27620,0.6490651,2,2
27621,0.6490651,2,2
27622,0.6490651,2,0
27623,0.6490651,2,1
27624,0.6490651,2,1
27625,0.6490651,2,2
27626,0.6490651,2,0
27627,0.6490651,2,0
27628,0.6490651,2,2
27629,0.6490651,2,2
27630,0.6490651,2,0
27631,0.6490651,2,1
27632,0.6490651,2,2
27633,0.6490651,2,0
27634,0.6490651,2,2
27635,0.6490651,2,2
27636,0.6490651,2,2
27637,0.6490651,2,1
27638,0.6490651,2,1
27639,0.6490651,2,0
27640,0.6490651,2,2
27641,0.6490651,2,2
27642,0.6490651,2,2
27643,0.6490651,2,2
27644,0.6490651,2,2
27645,0.6490651,2,2
27646,0.6490651,2,1
27647,0.6490651,2,0
27648,0.6490651,2,2
27649,0.6490651,2,2
27650,0.6490651,2,2
27651,0.6490651,2,2
27652,0.6490651,2,2
27653,0.6490651,2,0
27654,0.6490651,2,2
27655,0.6490651,2,1
27656,0.6490651,2,2
27657,0.6490651,2,2
27658,0.6490651,2,2
27659,0.6490651,2,2
27660,0.6490651,2,0
27661,0.6490651,2,2
27662,0.6490651,2,2
27663,0.6490651,2,0
27664,0.6490651,2,2
27665,0.6490651,2,2
27666,0.6490651,2,2
27667,0.6490651,2,2
27668,0.6490651,2,0
27669,0.649065,2,0
27670,0.6490651,2,1
27671,0.6490651,2,1
27672,0.6490651,2,2
27673,0.6490651,2,0
27674,0.6490651,2,2
27675,0.6490651,2,0
27676,0.6490651,2,0
27677,0.6490651,2,0
27678,0.6490651,2,1
27679,0.6490651,2,2
27680,0.6490651,2,2
27681,0.6490651,2,0
27682,0.6490651,2,2
27683,0.6490651,2,2
27684,0.6490651,2,1
27685,0.6490651,2,0
27686,0.6490651,2,2
27687,0.6490651,2,2
27688,0.6490651,2,2
27689,0.6490651,2,2
27690,0.6490651,2,0
27691,0.6490651,2,2
27692,0.6490651,2,2
27693,0.6490651,2,0
27694,0.6490651,2,1
27695,0.6490651,2,1
27696,0.6490651,2,2
27697,0.6490651,2,2
27698,0.6490651,2,2
27699,0.6490651,2,1
27700,0.6490651,2,2
27701,0.6490651,2,2
27702,0.6490651,2,0
27703,0.6490651,2,2
27704,0.6490651,2,2
27705,0.6490651,2,2
27706,0.6490651,2,2
27707,0.6490651,2,2
27708,0.6490651,2,0
27709,0.6490651,2,2
27710,0.6490651,2,2
27711,0.6490651,2,0
27712,0.6490651,2,2
27713,0.6490651,2,1
27714,0.6490651,2,0
27715,0.6490651,2,2
27716,0.6490651,2,2
27717,0.6490651,2,2
27718,0.6490651,2,2
27719,0.6490651,2,2
27720,0.6490651,2,0
27721,0.6490651,2,2
27722,0.6490651,2,2
27723,0.6490651,2,0
27724,0.6490651,2,0
27725,0.6490651,2,0
27726,0.6490651,2,2
27727,0.6490651,2,2
27728,0.6490651,2,2
27729,0.6490651,2,2
27730,0.6490651,2,1
27731,0.6490651,2,2
27732,0.6490651,2,2
27733,0.6490651,2,1
27734,0.6490651,2,2
27735,0.6490651,2,2
27736,0.6490651,2,0
27737,0.6490651,2,2
27738,0.6490651,2,2
27739,0.6490651,2,2
27740,0.6490651,2,2
27741,0.6490651,2,0
27742,0.6490651,2,2
27743,0.6490651,2,0
27744,0.6490651,2,0
27745,0.6490651,2,2
27746,0.6490651,2,2
27747,0.6490651,2,2
27748,0.6490651,2,2
27749,0.6490651,2,2
27750,0.6490651,2,2
27751,0.6490651,2,2
27752,0.6490651,2,2
27753,0.6490651,2,1
27754,0.6490651,2,2
27755,0.6490651,2,0
27756,0.6490651,2,2
27757,0.6490651,2,2
27758,0.6490651,2,2
27759,0.6490651,2,2
27760,0.6490651,2,0
27761,0.6490651,2,0
27762,0.6490651,2,2
27763,0.6490651,2,0
27764,0.6490651,2,0
27765,0.6490651,2,2
27766,0.6490651,2,1
27767,0.6490651,2,2
27768,0.6490651,2,2
27769,0.6490651,2,1
27770,0.6490651,2,2
27771,0.6490651,2,2
27772,0.6490651,2,2
27773,0.6490651,2,2
27774,0.6490651,2,2
27775,0.6490651,2,2
27776,0.6490651,2,1
27777,0.6490651,2,1
27778,0.6490651,2,2
27779,0.6490651,2,2
27780,0.6490651,2,2
27781,0.6490651,2,1
27782,0.6490651,2,2
27783,0.6490651,2,2
27784,0.6490651,2,1
27785,0.6490651,2,2
27786,0.6490651,2,0
27787,0.6490651,2,0
27788,0.6490651,2,0
27789,0.6490651,2,0
27790,0.6490651,2,2
27791,0.6490651,2,2
27792,0.6490651,2,2
27793,0.6490651,2,2
27794,0.6490651,2,2
27795,0.6490651,2,2
27796,0.6490651,2,1
27797,0.6490651,2,1
27798,0.6490651,2,0
27799,0.6490651,2,2
27800,0.6490651,2,1
27801,0.6490651,2,0
27802,0.6490651,2,1
27803,0.6490651,2,1
27804,0.6490651,2,2
27805,0.6490651,2,2
27806,0.6490651,2,2
27807,0.6490651,2,0
27808,0.6490651,2,2
27809,0.6490651,2,2
27810,0.6490651,2,2
27811,0.6490651,2,2
27812,0.6490651,2,0
27813,0.6490651,2,2
27814,0.6490651,2,2
27815,0.6490651,2,0
27816,0.6490651,2,0
27817,0.6490651,2,2
27818,0.6490651,2,1
27819,0.6490651,2,0
27820,0.6490651,2,0
27821,0.6490651,2,0
27822,0.6490651,2,2
27823,0.6490651,2,0
27824,0.6490651,2,2
27825,0.6490651,2,1
27826,0.6490651,2,1
27827,0.6490651,2,1
27828,0.6490651,2,0
27829,0.6490651,2,2
27830,0.6490651,2,2
27831,0.6490651,2,2
27832,0.6490651,2,0
27833,0.6490651,2,1
27834,0.6490651,2,2
27835,0.6490651,2,2
27836,0.6490651,2,2
27837,0.6490651,2,0
27838,0.6490651,2,2
27839,0.6490651,2,1
27840,0.6490651,2,2
27841,0.6490651,2,2
27842,0.6490651,2,2
27843,0.6490651,2,2
27844,0.6490651,2,2
27845,0.6490651,2,2
27846,0.6490651,2,0
27847,0.6490651,2,2
27848,0.6490651,2,2
27849,0.6490651,2,0
27850,0.6490651,2,2
27851,0.6490651,2,1
27852,0.6490651,2,2
27853,0.6490651,2,1
27854,0.6490651,2,2
27855,0.6490651,2,2
27856,0.6490651,2,2
27857,0.6490651,2,2
27858,0.6490651,2,2
27859,0.6490651,2,0
27860,0.6490651,2,2
27861,0.6490651,2,2
27862,0.6490651,2,2
27863,0.6490651,2,2
27864,0.6490651,2,0
27865,0.6490651,2,2
27866,0.6490651,2,2
27867,0.6490651,2,2
27868,0.6490651,2,0
27869,0.6490651,2,2
27870,0.6490651,2,2
27871,0.6490651,2,1
27872,0.6490651,2,1
27873,0.6490651,2,2
27874,0.6490651,2,0
27875,0.6490651,2,1
27876,0.6490651,2,2
27877,0.6490651,2,1
27878,0.6490651,2,0
27879,0.6490651,2,0
27880,0.6490651,2,2
27881,0.6490651,2,2
27882,0.6490651,2,2
27883,0.6490651,2,2
27884,0.6490651,2,2
27885,0.6490651,2,0
27886,0.6490651,2,2
27887,0.6490651,2,2
27888,0.6490651,2,2
27889,0.6490651,2,2
27890,0.6490651,2,2
27891,0.6490651,2,2
27892,0.6490651,2,1
27893,0.6490651,2,2
27894,0.6490651,2,1
27895,0.6490651,2,1
27896,0.6490651,2,2
27897,0.6490651,2,2
27898,0.6490651,2,0
27899,0.6490651,2,0
27900,0.6490651,2,2
27901,0.6490651,2,0
27902,0.6490651,2,2
27903,0.6490651,2,2
27904,0.6490651,2,2
27905,0.6490651,2,1
27906,0.6490651,2,2
27907,0.6490651,2,2
27908,0.6490651,2,2
27909,0.6490651,2,2
27910,0.6490651,2,0
27911,0.6490651,2,2
27912,0.6490651,2,2
27913,0.6490651,2,2
27914,0.6490651,2,1
27915,0.6490651,2,2
27916,0.6490651,2,2
27917,0.6490651,2,0
27918,0.6490651,2,2
27919,0.6490651,2,2
27920,0.6490651,2,2
27921,0.6490651,2,2
27922,0.6490651,2,1
27923,0.6490651,2,2
27924,0.6490651,2,2
27925,0.6490651,2,2
27926,0.6490651,2,1
27927,0.6490651,2,2
27928,0.6490651,2,0
27929,0.6490651,2,2
27930,0.6490651,2,1
27931,0.6490651,2,2
27932,0.6490651,2,2
27933,0.6490651,2,2
27934,0.6490651,2,2
27935,0.6490651,2,2
27936,0.6490651,2,2
27937,0.6490651,2,1
27938,0.6490651,2,2
27939,0.6490651,2,2
27940,0.6490651,2,2
27941,0.6490651,2,0
27942,0.6490651,2,2
27943,0.6490651,2,0
27944,0.6490651,2,1
27945,0.6490651,2,2
27946,0.6490651,2,0
27947,0.6490651,2,2
27948,0.6490651,2,2
27949,0.6490651,2,1
27950,0.6490651,2,1
27951,0.6490651,2,0
27952,0.6490651,2,0
27953,0.6490651,2,2
27954,0.6490651,2,2
27955,0.6490651,2,0
27956,0.6490651,2,0
27957,0.6490651,2,2
27958,0.6490651,2,2
27959,0.6490651,2,2
27960,0.6490651,2,2
27961,0.6490651,2,2
27962,0.64906496,2,0
27963,0.6490651,2,2
27964,0.6490651,2,0
27965,0.6490651,2,0
27966,0.6490651,2,2
27967,0.6490651,2,2
27968,0.6490651,2,1
27969,0.6490651,2,2
27970,0.6490651,2,2
27971,0.6490651,2,2
27972,0.6490651,2,0
27973,0.6490651,2,2
27974,0.6490651,2,1
27975,0.6490651,2,1
27976,0.6490651,2,1
27977,0.6490651,2,2
27978,0.6490651,2,2
27979,0.6490651,2,2
27980,0.6490651,2,0
27981,0.6490651,2,2
27982,0.6490651,2,2
27983,0.6490651,2,2
27984,0.6490651,2,2
27985,0.6490651,2,2
27986,0.6490651,2,2
27987,0.6490651,2,1
27988,0.6490651,2,2
27989,0.6490651,2,2
27990,0.6490651,2,2
27991,0.6490651,2,2
27992,0.6490651,2,2
27993,0.6490651,2,0
27994,0.6490651,2,2
27995,0.6490651,2,2
27996,0.6490651,2,2
27997,0.6490651,2,1
27998,0.6490651,2,2
27999,0.6490651,2,0
28000,0.6490651,2,2
28001,0.6490651,2,0
28002,0.6490651,2,0
28003,0.6490651,2,2
28004,0.6490651,2,2
28005,0.6490651,2,2
28006,0.6490651,2,2
28007,0.6490651,2,2
28008,0.6490651,2,1
28009,0.6490651,2,2
28010,0.6490651,2,2
28011,0.6490651,2,2
28012,0.6490651,2,1
28013,0.6490651,2,0
28014,0.6490651,2,0
28015,0.6490651,2,2
28016,0.6490651,2,2
28017,0.6490651,2,0
28018,0.6490651,2,2
28019,0.6490651,2,2
28020,0.6490651,2,2
28021,0.6490651,2,0
28022,0.6490651,2,1
28023,0.6490651,2,2
28024,0.6490651,2,2
28025,0.6490651,2,2
28026,0.6490651,2,2
28027,0.6490651,2,0
28028,0.6490651,2,2
28029,0.6490651,2,1
28030,0.6490651,2,2
28031,0.6490651,2,2
28032,0.6490651,2,1
28033,0.6490651,2,1
28034,0.6490651,2,0
28035,0.6490651,2,2
28036,0.6490651,2,0
28037,0.6490651,2,2
28038,0.6490651,2,2
28039,0.6490651,2,2
28040,0.6490651,2,0
28041,0.64906496,2,1
28042,0.6490651,2,1
28043,0.6490651,2,2
28044,0.6490651,2,2
28045,0.6490651,2,2
28046,0.6490651,2,1
28047,0.6490651,2,1
28048,0.6490651,2,0
28049,0.6490651,2,2
28050,0.6490651,2,0
28051,0.6490651,2,2
28052,0.6490651,2,2
28053,0.6490651,2,1
28054,0.6490651,2,0
28055,0.6490651,2,2
28056,0.6490651,2,2
28057,0.6490651,2,2
28058,0.6490651,2,1
28059,0.6490651,2,0
28060,0.6490651,2,2
28061,0.6490651,2,2
28062,0.6490651,2,0
28063,0.6490651,2,2
28064,0.6490651,2,1
28065,0.6490651,2,2
28066,0.6490651,2,2
28067,0.6490651,2,1
28068,0.6490651,2,2
28069,0.6490651,2,2
28070,0.6490651,2,1
28071,0.6490651,2,1
28072,0.6490651,2,2
28073,0.6490651,2,2
28074,0.6490651,2,2
28075,0.6490651,2,1
28076,0.6490651,2,2
28077,0.6490651,2,2
28078,0.6490651,2,0
28079,0.6490651,2,2
28080,0.6490651,2,2
28081,0.6490651,2,0
28082,0.6490651,2,0
28083,0.6490651,2,0
28084,0.6490651,2,2
28085,0.6490651,2,2
28086,0.6490651,2,2
28087,0.6490651,2,0
28088,0.6490651,2,1
28089,0.6490651,2,0
28090,0.6490651,2,2
28091,0.6490651,2,1
28092,0.6490651,2,2
28093,0.6490651,2,2
28094,0.6490651,2,0
28095,0.6490651,2,2
28096,0.6490651,2,2
28097,0.6490651,2,2
28098,0.6490651,2,0
28099,0.6490651,2,2
28100,0.6490651,2,2
28101,0.6490651,2,2
28102,0.6490651,2,2
28103,0.6490651,2,0
28104,0.6490651,2,2
28105,0.6490651,2,1
28106,0.6490651,2,2
28107,0.6490651,2,1
28108,0.6490651,2,2
28109,0.6490651,2,2
28110,0.6490651,2,0
28111,0.6490651,2,2
28112,0.6490651,2,1
28113,0.6490651,2,2
28114,0.6490651,2,2
28115,0.6490651,2,0
28116,0.6490651,2,1
28117,0.6490651,2,0
28118,0.6490651,2,0
28119,0.6490651,2,2
28120,0.64906496,2,0
28121,0.6490651,2,0
28122,0.6490651,2,0
28123,0.6490651,2,0
28124,0.6490651,2,0
28125,0.6490651,2,2
28126,0.6490651,2,1
28127,0.6490651,2,0
28128,0.6490651,2,2
28129,0.6490651,2,2
28130,0.6490651,2,1
28131,0.6490651,2,2
28132,0.6490651,2,0
28133,0.6490651,2,0
28134,0.6490651,2,1
28135,0.6490651,2,2
28136,0.6490651,2,2
28137,0.6490651,2,2
28138,0.6490651,2,1
28139,0.6490651,2,2
28140,0.6490651,2,2
28141,0.6490651,2,2
28142,0.6490651,2,0
28143,0.6490651,2,2
28144,0.6490651,2,0
28145,0.6490651,2,0
28146,0.6490651,2,1
28147,0.6490651,2,1
28148,0.6490651,2,1
28149,0.6490651,2,2
28150,0.6490651,2,2
28151,0.6490651,2,0
28152,0.6490651,2,0
28153,0.6490651,2,0
28154,0.6490651,2,0
28155,0.6490651,2,2
28156,0.6490651,2,0
28157,0.6490651,2,1
28158,0.6490651,2,2
28159,0.6490651,2,2
28160,0.6490651,2,2
28161,0.6490651,2,2
28162,0.6490651,2,1
28163,0.6490651,2,2
28164,0.6490651,2,0
28165,0.6490651,2,2
28166,0.6490651,2,0
28167,0.6490651,2,2
28168,0.6490651,2,2
28169,0.6490651,2,2
28170,0.6490651,2,2
28171,0.6490651,2,2
28172,0.6490651,2,2
28173,0.6490651,2,2
28174,0.6490651,2,2
28175,0.6490651,2,1
28176,0.6490651,2,2
28177,0.6490651,2,2
28178,0.6490651,2,2
28179,0.6490651,2,2
28180,0.6490651,2,1
28181,0.6490651,2,2
28182,0.6490651,2,2
28183,0.6490651,2,2
28184,0.6490651,2,2
28185,0.6490651,2,0
28186,0.6490651,2,1
28187,0.6490651,2,2
28188,0.6490651,2,1
28189,0.6490651,2,2
28190,0.6490651,2,0
28191,0.6490651,2,2
28192,0.6490651,2,2
28193,0.6490651,2,1
28194,0.6490651,2,1
28195,0.6490651,2,1
28196,0.6490651,2,2
28197,0.6490651,2,1
28198,0.6490651,2,0
28199,0.6490651,2,2
28200,0.6490651,2,1
28201,0.6490651,2,2
28202,0.6490651,2,2
28203,0.6490651,2,2
28204,0.6490651,2,2
28205,0.6490651,2,1
28206,0.6490651,2,2
28207,0.6490651,2,2
28208,0.6490651,2,1
28209,0.6490651,2,2
28210,0.6490651,2,1
28211,0.6490651,2,2
28212,0.6490651,2,1
28213,0.6490651,2,0
28214,0.649065,2,1
28215,0.6490651,2,2
28216,0.6490651,2,0
28217,0.6490651,2,2
28218,0.6490651,2,2
28219,0.6490651,2,2
28220,0.6490651,2,2
28221,0.6490651,2,2
28222,0.6490651,2,1
28223,0.6490651,2,0
28224,0.6490651,2,2
28225,0.6490651,2,2
28226,0.6490651,2,2
28227,0.6490651,2,1
28228,0.6490651,2,1
28229,0.6490651,2,1
28230,0.6490651,2,2
28231,0.6490651,2,2
28232,0.6490651,2,1
28233,0.6490651,2,0
28234,0.6490651,2,2
28235,0.6490651,2,2
28236,0.6490651,2,2
28237,0.6490651,2,0
28238,0.6490651,2,0
28239,0.6490651,2,1
28240,0.6490651,2,2
28241,0.6490651,2,2
28242,0.6490651,2,2
28243,0.6490651,2,2
28244,0.6490651,2,1
28245,0.6490651,2,0
28246,0.6490651,2,2
28247,0.6490651,2,2
28248,0.6490651,2,2
28249,0.6490651,2,2
28250,0.6490651,2,2
28251,0.6490651,2,0
28252,0.6490651,2,2
28253,0.6490651,2,0
28254,0.6490651,2,2
28255,0.6490651,2,2
28256,0.6490651,2,2
28257,0.6490651,2,2
28258,0.6490651,2,1
28259,0.6490651,2,2
28260,0.6490651,2,2
28261,0.6490651,2,2
28262,0.6490651,2,2
28263,0.6490651,2,1
28264,0.6490651,2,1
28265,0.6490651,2,1
28266,0.6490651,2,0
28267,0.6490651,2,2
28268,0.6490651,2,2
28269,0.6490651,2,0
28270,0.6490651,2,2
28271,0.6490651,2,0
28272,0.6490651,2,2
28273,0.6490651,2,0
28274,0.6490651,2,2
28275,0.6490651,2,0
28276,0.6490651,2,2
28277,0.6490651,2,1
28278,0.6490651,2,2
28279,0.6490651,2,2
28280,0.6490651,2,1
28281,0.6490651,2,2
28282,0.6490651,2,2
28283,0.6490651,2,0
28284,0.6490651,2,2
28285,0.6490651,2,1
28286,0.6490651,2,0
28287,0.6490651,2,2
28288,0.6490651,2,0
28289,0.6490651,2,2
28290,0.6490651,2,1
28291,0.6490651,2,2
28292,0.6490651,2,2
28293,0.6490651,2,2
28294,0.6490651,2,1
28295,0.6490651,2,0
28296,0.6490651,2,0
28297,0.6490651,2,2
28298,0.6490651,2,2
28299,0.6490651,2,2
28300,0.6490651,2,0
28301,0.6490651,2,2
28302,0.6490651,2,2
28303,0.6490651,2,2
28304,0.6490651,2,2
28305,0.6490651,2,0
28306,0.6490651,2,2
28307,0.6490651,2,2
28308,0.6490651,2,2
28309,0.6490651,2,0
28310,0.6490651,2,2
28311,0.6490651,2,2
28312,0.6490651,2,2
28313,0.6490651,2,2
28314,0.6490651,2,2
28315,0.6490651,2,2
28316,0.6490651,2,2
28317,0.6490651,2,2
28318,0.6490651,2,2
28319,0.6490651,2,0
28320,0.6490651,2,2
28321,0.6490651,2,2
28322,0.6490651,2,2
28323,0.6490651,2,2
28324,0.6490651,2,2
28325,0.6490651,2,0
28326,0.6490651,2,2
28327,0.6490651,2,0
28328,0.6490651,2,2
28329,0.6490651,2,1
28330,0.6490651,2,0
28331,0.6490651,2,2
28332,0.6490651,2,2
28333,0.6490651,2,1
28334,0.6490651,2,2
28335,0.6490651,2,2
28336,0.6490651,2,2
28337,0.6490651,2,0
28338,0.6490651,2,2
28339,0.6490651,2,0
28340,0.6490651,2,2
28341,0.6490651,2,0
28342,0.6490651,2,1
28343,0.6490651,2,2
28344,0.6490651,2,2
28345,0.6490651,2,1
28346,0.6490651,2,2
28347,0.6490651,2,0
28348,0.6490651,2,2
28349,0.6490651,2,2
28350,0.6490651,2,2
28351,0.6490651,2,1
28352,0.6490651,2,2
28353,0.6490651,2,2
28354,0.6490651,2,1
28355,0.6490651,2,0
28356,0.6490651,2,0
28357,0.6490651,2,1
28358,0.6490651,2,2
28359,0.6490651,2,2
28360,0.6490651,2,0
28361,0.6490651,2,2
28362,0.6490651,2,0
28363,0.6490651,2,0
28364,0.6490651,2,2
28365,0.6490651,2,2
28366,0.6490651,2,1
28367,0.6490651,2,1
28368,0.6490651,2,2
28369,0.6490651,2,2
28370,0.6490651,2,2
28371,0.6490651,2,0
28372,0.6490651,2,2
28373,0.6490651,2,2
28374,0.6490651,2,2
28375,0.6490651,2,2
28376,0.6490651,2,2
28377,0.6490651,2,2
28378,0.6490651,2,2
28379,0.6490651,2,0
28380,0.6490651,2,0
28381,0.6490651,2,2
28382,0.6490651,2,1
28383,0.6490651,2,2
28384,0.6490651,2,1
28385,0.6490651,2,2
28386,0.6490651,2,0
28387,0.6490651,2,2
28388,0.6490651,2,0
28389,0.6490651,2,2
28390,0.6490651,2,2
28391,0.6490651,2,2
28392,0.6490651,2,2
28393,0.6490651,2,2
28394,0.6490651,2,2
28395,0.6490651,2,2
28396,0.6490651,2,2
28397,0.6490651,2,2
28398,0.6490651,2,0
28399,0.6490651,2,0
28400,0.6490651,2,2
28401,0.6490651,2,2
28402,0.6490651,2,0
28403,0.6490651,2,1
28404,0.6490651,2,2
28405,0.6490651,2,1
28406,0.6490651,2,2
28407,0.6490651,2,2
28408,0.6490651,2,2
28409,0.6490651,2,2
28410,0.6490651,2,1
28411,0.6490651,2,2
28412,0.6490651,2,0
28413,0.6490651,2,0
28414,0.6490651,2,0
28415,0.6490651,2,0
