conf,pred,true
0.6250559,2,1
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,0
0.62505585,2,2
0.62505585,2,2
0.62505585,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.625056,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,1
0.62505597,2,1
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.62505585,2,0
0.62505597,2,0
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,1
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.6250559,2,1
0.62505597,2,0
0.62505597,2,1
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.62505597,2,1
0.6250559,2,1
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.62505597,2,2
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,1
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.62505585,2,2
0.62505597,2,0
0.62505585,2,2
0.625056,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,1
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,1
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.62505585,2,2
0.62505585,2,2
0.62505597,2,1
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.62505597,2,1
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.62505585,2,1
0.62505597,2,1
0.6250559,2,0
0.62505585,2,2
0.6250559,2,0
0.6250559,2,2
0.62505585,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.62505597,2,1
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.62505585,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,1
0.62505597,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.625056,2,1
0.6250559,2,2
0.6250559,2,0
0.625056,2,0
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.62505585,2,2
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,1
0.62505597,2,1
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,0
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.6250559,2,1
0.6250559,2,2
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,1
0.6250559,2,0
0.625056,2,1
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505585,2,1
0.62505597,2,1
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505597,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.62505597,2,1
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,0
0.62505597,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,0
0.62505597,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,0
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505585,2,0
0.6250559,2,1
0.6250559,2,2
0.62505597,2,1
0.62505597,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.62505597,2,0
0.62505585,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505585,2,0
0.6250559,2,2
0.62505585,2,2
0.62505597,2,1
0.6250559,2,1
0.6250559,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,0
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,1
0.62505585,2,1
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505585,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505585,2,0
0.62505597,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,1
0.62505597,2,1
0.62505597,2,1
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,1
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,1
0.62505585,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.62505597,2,1
0.62505597,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.62505597,2,0
0.62505597,2,1
0.62505597,2,1
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,1
0.62505597,2,1
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,0
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.62505585,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,2
0.62505597,2,1
0.62505597,2,1
0.62505597,2,0
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,1
0.6250559,2,2
0.62505597,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.62505585,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,1
0.6250559,2,1
0.62505597,2,2
0.62505585,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.62505597,2,1
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.62505585,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.62505585,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,0
0.6250559,2,0
0.62505597,2,2
0.62505597,2,1
0.62505597,2,0
0.6250559,2,0
0.62505597,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,1
0.62505597,2,2
0.62505585,2,0
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505585,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,1
0.62505597,2,2
0.62505597,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.62505585,2,2
0.62505597,2,1
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,0
0.6250559,2,2
0.6250559,2,0
0.62505597,2,0
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.62505597,2,2
0.6250559,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,2
0.6250559,2,1
0.62505597,2,2
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,0
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.6250559,2,2
0.6250559,2,1
0.6250559,2,0
0.6250559,2,2
0.6250559,2,2
0.62505597,2,2
0.62505597,2,1
0.6250559,2,0
0.62505597,2,2
0.62505597,2,1
0.6250559,2,2
0.62505597,2,1
0.62505585,2,2
0.62505585,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.6250559,2,2
0.62505597,2,1
0.6250559,2,1
0.62505597,2,0
0.62505585,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,0
0.62505585,2,2
0.62505597,2,2
0.6250559,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,1
0.6250559,2,2
0.6250559,2,0
0.6250559,2,2
0.62505597,2,2
